PC1.PV,FC3.PV,LC1.PV,FC1.PV,FC4.PV,TC1.PV,FC6.PV,PC2.PV,LC3.PV,FC5.PV,LC2.PV,FC8.PV,TC2.PV,FC7.PV,PC1.OP,FC3.OP,LC1.OP,FC1.OP,FC4.OP,TC1.OP,FC6.OP,PC2.OP,LC3.OP,FC5.OP,LC2.OP,FC8.OP,TC2.OP,FC7.OP,TI1.PV,TI2.PV,FI1.PV,PI1.PV,TI5.PV,TI4.PV,TI6.PV,FI5.PV,TI3.PV,FI4.PV,TI8.PV,TI7.PV,PI2.PV,FI3.PV,LI1.PV,FC3.SP,FC1.SP,FC6.SP,FC5.SP,FC8.SP
4.2339,6173.8,93.99,7.2909,11.43,109.93,1707.4,7.5099,41.16,3.8175,42.148,0.86164,65.778,716.93,58.861,25.063,42.083,18.514,12.67,16.017,38.59,35.5,56.625,41.444,7.2778,8.0625,14.074,61.444,68.231,63.163,32.326,31.38,93.247,101.75,117.18,7.7808,14.22,2.4907,88.912,91.54,1.554,2.1717,75.707,6162.1,7.2895,1683.9,3.8029,0.85333
4.2645,6153.5,-6.3608,7.2842,11.424,109.97,1690.9,7.4832,41.17,3.8346,42.127,0.86164,65.731,711.12,58.528,24.969,42.083,18.535,12.691,15.915,38.514,34.833,56.556,40.778,7.1667,7.9688,14.244,61.535,68.277,63.205,32.297,31.373,93.33,101.83,117.18,8.5179,14.22,2.5077,88.912,91.54,1.5696,2.1574,75.676,6133.5,7.2895,1681.3,3.7932,0.85645
4.2701,6139.1,-11.073,7.2842,11.417,109.97,1692.2,7.463,41.351,3.8346,42.057,0.86164,65.637,713.88,58.444,24.944,42.083,18.542,12.674,15.897,38.688,34.167,56.972,40.556,7.0556,7.9861,14.574,61.427,68.324,63.205,32.753,31.363,93.455,101.91,117.13,8.2861,14.22,2.5141,88.912,91.54,1.5759,2.1254,75.676,6126.3,7.2895,1696.6,3.7911,0.86233
4.2367,6141.5,-11.094,7.2909,11.385,109.97,1703.8,7.4616,41.531,3.8259,42.273,0.86164,65.59,712.63,58.722,25.003,42.083,18.514,12.715,15.879,38.806,33.889,57.319,40.556,7.3889,8.0625,14.752,61.417,68.371,63.246,32.491,31.363,93.58,101.95,117.08,8.3312,14.22,2.5167,88.954,91.59,1.5727,2.106,75.645,6150.2,7.2895,1709.4,3.789,0.86558
4.2478,6124.8,-11.104,7.2842,11.365,110.06,1674.4,7.4589,41.222,3.8175,42.047,0.86333,65.543,711.54,58.556,24.955,42.083,18.552,12.74,15.691,38.767,33.611,56.556,40.167,6.8889,8.1597,14.932,61.406,68.418,63.246,32.115,31.3,93.663,102.04,117.08,8.529,14.22,2.5131,88.954,91.59,1.5821,2.0924,75.645,6135.9,7.2895,1681.3,3.7703,0.86883
4.2534,6118.8,-11.108,7.2874,11.481,110.1,1703,7.4641,41.25,3.8002,42.103,0.86164,65.543,715.7,58.472,24.944,42.083,18.563,12.622,15.587,38.146,33.5,56.556,40.222,6.9444,8.3542,14.958,61.285,68.465,63.246,32.68,31.276,93.788,102.12,117.08,8.3132,14.189,2.5019,88.954,91.59,1.5508,2.2467,75.614,6128.7,7.2895,1681.3,3.7599,0.86933
4.2701,6137.1,-11.101,7.2842,11.417,110.1,1688.2,7.454,41.333,3.747,42.12,0.86164,65.59,709.97,58.25,24.729,42.083,18.601,12.67,15.567,38.493,33.056,56.694,41.111,7,8.4549,14.825,61.361,68.465,63.246,32.7,31.238,93.913,102.2,117.08,8.4971,14.189,2.5015,88.996,91.54,1.5571,2.189,75.614,6095.2,7.2895,1686.4,3.7585,0.86683
4.284,6112.6,-11.101,7.2909,11.392,110.14,1681.3,7.4495,41.049,3.747,42.13,0.85989,65.59,709.01,58.056,24.802,42.083,18.601,12.708,15.466,37.951,32.667,55.861,41,6.9444,8.6285,14.848,61.347,68.512,63.246,33.142,31.22,94.038,102.25,117.08,7.8134,14.189,2.5012,88.996,91.54,1.5508,2.0865,75.583,6092.9,7.2895,1655.7,3.748,0.86733
4.2061,6141.5,-11.094,7.2874,11.462,110.18,1675.2,7.4422,41.392,3.747,42.061,0.86333,65.59,713.59,58.806,24.962,42.083,18.642,12.625,15.362,38.493,32.278,56.694,40.722,6.7778,8.7118,14.871,61.215,68.512,63.246,32.965,31.158,94.205,102.29,117.04,8.0876,14.189,2.5014,88.996,91.54,1.5352,2.1282,75.583,6157.4,7.2895,1686.4,3.7376,0.8677
4.195,6151.4,-9.2291,7.281,11.398,110.18,1663.2,7.4422,41.007,3.7293,42.103,0.86333,65.637,709.45,58.917,25.021,42.083,18.681,12.667,15.341,38.066,32,55.583,41.056,6.8333,8.7361,14.736,61.281,68.512,63.288,32.547,31.22,94.33,102.37,117.04,7.9849,14.189,2.5107,88.996,91.54,1.5321,2.0712,75.552,6166.9,7.2895,1645.5,3.7355,0.8652
4.2061,6161.5,28.037,7.2874,11.449,110.22,1661.6,7.4317,41.219,3.738,42.137,0.86677,65.684,711.54,58.806,25.028,42.083,18.67,12.604,15.237,38.299,31.5,56,40.611,6.8889,8.6528,14.6,61.208,68.465,63.246,32.384,31.21,94.455,102.41,117.04,7.6593,14.189,2.5205,88.996,91.5,1.5321,2.0156,75.552,6157.4,7.2895,1660.9,3.7251,0.86283
4.1589,6189.9,31.794,7.2842,11.354,110.22,1673.4,7.421,41.458,3.738,42.134,0.86502,65.637,712.08,59.306,25.128,42.083,18.681,12.691,15.217,38.378,31,56.556,40.556,6.7778,8.7292,14.776,61.184,68.371,63.163,32.741,31.21,94.58,102.45,117.04,8.5776,14.158,2.528,89.037,91.5,1.5289,2,75.521,6198,7.2895,1678.7,3.723,0.86595
4.1644,6187.8,34.895,7.2874,11.327,110.26,1667,7.4241,41.142,3.747,42.123,0.86677,65.543,711.12,59.25,25.17,42.083,18.698,12.753,15.11,38.01,30.778,55.722,40.167,6.7778,8.7708,15.11,61.177,68.324,63.205,32.42,31.231,94.705,102.54,117.04,8.0945,14.158,2.5315,88.996,91.45,1.5227,1.9847,75.521,6195.6,7.2895,1650.6,3.7209,0.8692
4.1728,6198,47.465,7.2842,11.443,110.26,1682.5,7.4217,41.302,3.738,42.228,0.86839,65.497,705.26,59.194,25.17,42.083,18.719,12.635,15.088,37.99,30.389,56.069,40.056,6.9444,8.9306,15.293,61.274,68.277,63.163,30.9,31.192,94.83,102.58,116.99,7.2498,14.158,2.5367,89.037,91.45,1.5164,1.9548,75.49,6190.8,7.2895,1663.4,3.7105,0.87533
4.2034,6202.2,58.459,7.2842,11.404,110.26,1670.2,7.4171,41.333,3.7293,42.342,0.87508,65.45,708.72,58.917,25.094,42.083,18.708,12.653,15.066,38.26,30.056,56.069,39.889,7.1111,8.9896,15.479,61.222,68.231,63.205,33.783,31.231,94.955,102.62,116.99,7.8926,14.158,2.5355,89.037,91.45,1.5352,1.9162,75.49,6166.9,7.2895,1663.4,3.6994,0.87858
4.1728,6198,58.518,7.2909,11.404,110.3,1660,7.4269,41.163,3.6733,42.116,0.87508,65.45,708.62,59.222,25.222,41.833,18.368,12.663,14.962,37.99,29.944,55.583,40.944,6.6667,9.0625,15.51,61.236,68.137,63.163,32.479,31.213,95.121,102.66,116.99,7.7836,14.158,2.5345,89.079,91.45,1.5133,2.18,75.459,6193.2,7.264,1645.5,3.6973,0.87921
4.1478,6209.9,58.657,7.2874,11.449,110.3,1640.3,7.4269,41.281,3.7105,42.238,0.87827,65.497,710.57,59.528,25.313,41.5,18.444,12.608,14.94,38.455,29.611,55.792,40.167,6.8333,9.0729,15.383,61.212,68.09,63.121,31.658,31.161,95.246,102.66,116.99,7.4449,14.158,2.5258,89.079,91.45,1.5196,2.0114,75.459,6219.5,7.23,1653.2,3.6952,0.87971
4.1394,6209.9,58.417,7.2842,11.365,110.35,1671.6,7.4571,41.438,3.6921,42.346,0.87664,65.543,708.18,59.639,25.372,42.25,18.66,12.684,14.835,38.281,29.944,56.139,40.278,7,8.9896,15.254,61.267,68.043,63.121,33.621,31.165,95.371,102.75,117.04,7.6545,14.126,2.5271,89.079,91.45,1.507,1.8919,75.428,6226.6,7.2895,1671.1,3.6848,0.87458
4.1644,6224.2,58.692,7.2842,11.436,110.39,1654.2,7.4728,41.444,3.683,42.248,0.87996,65.59,707.34,59.417,25.288,41.5,18.368,12.639,14.728,38.649,30.056,56.139,40.222,6.8333,8.7778,15.121,61.299,67.996,63.08,30.667,31.144,95.538,102.83,117.04,7.0097,14.126,2.5272,89.079,91.4,1.5039,1.9996,75.428,6209.9,7.23,1666,3.6744,0.87221
4.1644,6216.2,58.317,7.2842,11.365,110.43,1665.2,7.4905,41.392,3.683,42.491,0.87996,65.59,705.94,59.444,25.33,42.667,18.601,12.698,14.618,38.222,30.167,55.931,39.889,7.2222,8.6389,15.143,61.337,67.949,63.121,34.453,31.126,95.705,102.91,117.08,7.2984,14.126,2.5408,89.079,91.45,1.4945,2.0896,75.397,6212.3,7.3489,1658.3,3.6632,0.87258
4.1589,6214.1,58.549,7.2909,11.354,110.43,1647.3,7.5266,41.285,3.6733,42.248,0.87996,65.497,709.97,59.528,25.361,42,18.476,12.757,14.598,38.299,30.778,55.583,39.778,6.7778,8.6215,15.481,61.264,67.902,63.08,31.41,31.147,95.871,102.91,117.13,7.5282,14.126,2.5436,89.079,91.45,1.5227,1.919,75.366,6219.5,7.281,1645.5,3.6528,0.87583
4.1561,6209.9,58.56,7.2874,11.449,110.51,1670.3,7.5579,41.285,3.6448,42.235,0.87827,65.497,710.81,59.556,25.396,41.917,18.438,12.667,14.405,37.757,31.278,55.514,40,6.6667,8.7118,15.51,61.26,67.856,63.08,31.71,31.113,96.038,103.04,117.18,7.6503,14.095,2.5358,89.121,91.45,1.5258,1.9645,75.366,6221.9,7.2725,1643,3.6417,0.87921
4.1783,6214.1,58.716,7.2874,11.321,110.59,1621.1,7.6305,41.01,3.6448,42.328,0.87996,65.543,709.58,59.361,25.33,41.583,17.997,12.792,14.212,38.087,32.778,54.819,39.556,6.7778,8.6389,15.38,61.292,67.809,63.08,32.922,31.12,96.246,103.12,117.22,7.2207,14.095,2.5321,89.079,91.45,1.5321,1.9058,75.366,6205.1,7.2385,1617.4,3.6229,0.87696
4.1867,6216.2,58.841,7.2842,11.398,110.68,1602.8,7.674,40.604,3.6351,42.408,0.87664,65.59,708.85,59.306,25.288,41.167,17.361,12.764,14.019,37.368,33.667,53.708,39.333,6.9444,8.5451,15.248,61.323,67.762,63.08,32.693,31.074,96.413,103.16,117.36,7.7301,14.095,2.529,89.162,91.45,1.5446,2.0083,75.366,6200.4,7.1961,1579.1,3.6035,0.87446
4.17,6214.1,59.112,7.2909,11.372,110.72,1570.9,7.5951,40.684,3.6156,42.373,0.87827,65.637,704.82,59.5,25.361,40.417,16.639,12.806,13.91,37.795,32.167,53.778,39.333,6.8333,8.4201,15.113,61.417,67.715,63.08,32.802,31.074,96.663,103.29,117.36,7.279,14.095,2.5199,89.162,91.45,1.5414,2.0775,75.334,6217.1,7.1196,1579.1,3.5923,0.87208
4.1783,6209.9,59.015,7.2874,11.372,110.72,1580,7.496,40.708,3.5958,42.432,0.87664,65.731,709.97,59.417,25.347,40.667,16.396,12.83,13.88,37.347,30.111,53.708,39.556,6.9444,8.2188,14.817,61.306,67.668,63.08,31.314,31.036,96.788,103.29,117.32,7.2686,14.095,2.5115,89.162,91.5,1.5602,1.8665,75.303,6209.9,7.1451,1571.4,3.5889,0.8667
4.1756,6226.3,59.306,7.2842,11.354,110.63,1581.3,7.4519,40.774,3.6055,42.394,0.87664,65.825,709.01,59.444,25.396,39.75,15.583,12.872,14.023,37.444,29,53.639,39.667,6.8333,7.9028,14.515,61.33,67.621,62.996,31.472,31.026,96.871,103.2,117.18,7.2839,14.095,2.5059,89.162,91.5,1.5665,1.9138,75.303,6238.6,7.0686,1579.1,3.6035,0.86133
4.1783,6216.2,58.99,7.2707,11.392,110.59,1583.4,7.4331,41.163,3.5857,42.408,0.87171,65.918,706.9,59.444,25.319,40.667,15.028,12.847,14.077,38.125,28.389,54.611,40.222,6.8333,7.6007,14.209,61.399,67.574,63.038,31.551,31.008,96.871,103.16,117.08,7.4338,14.064,2.4985,89.204,91.5,1.554,2.0653,75.272,6212.3,7.1451,1609.7,3.609,0.85583
4.2173,6208.1,58.903,7.2368,11.43,110.55,1613.6,7.4529,41.538,3.5857,42.443,0.86677,66.012,716.22,59.056,25.222,40.917,14.597,12.806,14.138,38.378,28.5,55.444,40.5,6.9444,7.2604,13.897,61.208,67.527,63.08,33.829,30.97,96.871,103.12,117.04,7.1929,14.064,2.4968,89.204,91.5,1.5571,1.8446,75.272,6178.9,7.1706,1640.4,3.6153,0.8502
4.2034,6198,59.136,7.1476,11.36,110.55,1628.5,7.4943,41.719,3.5656,42.658,0.86333,66.012,707.63,59.194,25.288,40.333,14.344,12.903,14.108,38.632,29.111,55.861,41,7.2778,7.0417,13.896,61.403,67.481,63.038,31.57,30.949,96.913,103.16,117.08,7.81,14.064,2.4976,89.204,91.5,1.5602,2.0525,75.241,6190.8,7.1111,1655.7,3.6125,0.8502
4.1867,6202.2,58.914,7.0984,11.354,110.59,1652.7,7.5496,41.667,3.5857,42.495,0.86164,66.059,708.72,59.389,25.33,41,14.743,12.927,13.996,38.26,30,55.792,40.5,6.9444,6.7986,13.739,61.392,67.387,62.996,31.901,30.932,96.996,103.16,117.13,7.8849,14.064,2.4956,89.204,91.5,1.5571,1.8783,75.241,6207.5,7.1791,1653.2,3.6007,0.84732
4.1867,6198,59.056,7.1055,11.436,110.68,1658.2,7.5996,41.66,3.5656,42.752,0.85464,66.106,711.4,59.389,25.361,40.5,14.694,12.865,13.805,38.222,30.944,55.722,40.722,7.4444,6.6667,13.578,61.34,67.34,62.996,30.931,30.932,97.121,103.25,117.22,6.8376,14.064,2.4932,89.204,91.5,1.5633,2.0017,75.21,6207.5,7.1281,1650.6,3.5902,0.84445
4.1783,6187.8,59.324,7.0913,11.314,110.72,1642.6,7.6445,41.361,3.5756,42.377,0.85282,66.2,709.17,59.472,25.406,39.667,14.479,12.99,13.694,37.913,31.944,54.958,40.167,6.6667,6.4063,13.257,61.385,67.34,62.996,32.601,30.915,97.288,103.37,117.32,7.3186,14.033,2.4925,89.246,91.5,1.5665,1.9232,75.21,6214.7,7.0432,1622.5,3.5708,0.8387
4.195,6214.1,59.157,7.0771,11.417,110.8,1637.9,7.6524,41.531,3.5756,42.544,0.84564,66.247,709.84,59.306,25.271,40.25,14.531,12.91,13.496,38.201,32.111,55.306,39.722,7,6.2743,13.089,61.372,67.293,62.955,31.117,30.904,97.413,103.41,117.36,7.3887,14.033,2.4953,89.246,91.54,1.5665,2.0719,75.179,6200.4,7.1026,1635.3,3.5506,0.83569
4.1839,6187.8,59.164,7.0524,11.404,110.8,1621.6,7.6775,41.517,3.5958,42.696,0.84195,66.293,711.8,59.444,25.413,40.083,14.521,12.934,13.469,38.378,32.722,55.236,39,7.2778,6.0972,12.917,61.333,67.246,62.996,32.641,30.901,97.58,103.5,117.41,7.6309,14.033,2.4989,89.246,91.5,1.5571,2.0757,75.179,6212.3,7.0856,1632.7,3.5395,0.83257
4.1561,6216.2,59.379,7.0272,11.295,110.84,1627.3,7.7035,41.267,3.5555,42.717,0.84007,66.247,711.4,59.722,25.413,39.417,14.285,13.063,13.355,37.677,33.444,54.542,39.389,7.2778,6.0625,13.058,61.34,67.199,62.955,32.066,30.89,97.705,103.5,117.46,6.7043,14.033,2.5004,89.246,91.5,1.5727,1.9854,75.148,6236.2,7.0177,1607.2,3.5284,0.83507
4.2006,6209.9,59.313,6.9734,11.346,110.93,1609.1,7.6743,41.111,3.5346,42.759,0.8382,66.2,710.81,59.278,25.295,39.667,14.597,13.052,13.156,37.563,33,54.125,39.5,7.3889,6.1146,13.203,61.354,67.152,62.955,29.975,30.849,97.83,103.58,117.51,7.3241,14.033,2.5042,89.246,91.54,1.5852,1.9207,75.117,6198,7.0432,1591.9,3.5166,0.8377
4.2061,6199.8,59.466,6.977,11.36,110.93,1622,7.6278,41.319,3.5555,42.748,0.8382,66.2,709.17,59.222,25.278,39.167,14.792,13.049,13.125,37.622,32.167,54.611,38.944,7.3889,6.0799,13.192,61.382,67.152,62.955,33.701,30.852,97.871,103.54,117.46,7.5323,14.001,2.5046,89.204,91.54,1.5602,2.189,75.117,6193.2,6.9922,1609.7,3.5138,0.83745
4.2061,6202.2,59.292,6.977,11.36,110.89,1615,7.5892,41.656,3.5451,42.648,0.84007,66.2,708.85,59.222,25.253,39.667,14.958,13.097,13.178,38.299,31.389,55.306,39.222,7.1111,6.0486,13.182,61.382,67.106,62.913,30.603,30.835,97.913,103.5,117.36,7.6184,14.001,2.5028,89.246,91.54,1.5633,1.8967,75.117,6193.2,7.0432,1635.3,3.5193,0.83732
4.2034,6204.2,59.768,6.9695,11.424,110.85,1598.8,7.5791,41.483,3.5346,42.842,0.8382,66.153,710.81,59.25,25.271,38.167,14.521,13.042,13.229,38.34,31.167,54.819,39.667,7.5,6.1563,13.33,61.361,67.106,62.913,33.293,30.81,97.913,103.5,117.32,7.5122,14.001,2.4964,89.246,91.54,1.5727,2.0417,75.086,6195.6,6.8903,1617.4,3.5325,0.83995
4.1922,6198,59.306,6.977,11.354,110.8,1626.6,7.5506,41.74,3.5242,42.748,0.8382,66.153,708.18,59.389,25.337,39.583,15.205,13.135,13.285,38.417,30.556,55.514,39.833,7.3333,6.2049,13.322,61.396,67.059,62.913,31.071,30.8,97.913,103.5,117.27,7.49,14.001,2.4923,89.246,91.54,1.5665,2.0132,75.086,6207.5,7.0347,1643,3.5298,0.83982
4.1867,6202.2,59.626,6.9695,11.449,110.72,1655.4,7.5329,41.757,3.5346,42.842,0.83626,66.153,710.57,59.444,25.354,38.583,14.948,13.035,13.42,37.951,30.056,55.514,39.944,7.5,6.2882,13.313,61.368,67.012,62.871,31.972,30.769,97.913,103.41,117.22,7.4803,14.001,2.4862,89.246,91.54,1.579,1.8359,75.055,6212.3,6.9327,1643,3.5437,0.8397
4.145,6216.2,59.532,6.9805,11.346,110.72,1665.6,7.5186,42.038,3.5451,42.745,0.8382,66.2,714.87,59.861,25.448,38.833,14.736,13.135,13.394,38.455,29.611,56.208,39.722,7.2778,6.2569,13.148,61.257,67.012,62.871,32.325,30.779,97.913,103.37,117.22,7.66,14.001,2.4844,89.246,91.54,1.5696,1.9652,75.055,6248.1,6.9582,1668.5,3.5409,0.8367
4.2034,6224.2,59.372,6.977,11.379,110.72,1664.8,7.5051,41.979,3.5134,42.728,0.83626,66.2,707.89,59.306,25.253,39.333,14.99,13.118,13.364,38.438,29.222,56.069,40.333,7.2222,6.2813,13.137,61.399,66.965,62.83,30.697,30.814,97.913,103.41,117.18,7.7107,14.001,2.4831,89.246,91.54,1.5727,2.0097,75.024,6200.4,7.0092,1663.4,3.5381,0.83657
4.2034,6220.1,59.567,6.9586,11.372,110.68,1685.6,7.4672,42.16,3.5346,42.818,0.83438,66.34,707.5,59.306,25.278,38.75,14.99,13.128,13.421,38.476,28.278,56.556,40.056,7.3889,6.1146,12.654,61.438,66.965,62.83,32.005,30.772,97.913,103.33,117.13,7.3435,13.97,2.4721,89.287,91.54,1.5633,1.9173,74.993,6200.4,6.9497,1681.3,3.543,0.82782
4.1811,6228.1,59.664,6.9734,11.392,110.68,1675.6,7.4422,42.101,3.5134,42.818,0.82851,66.528,710.57,59.556,25.337,38.417,14.628,13.104,13.394,38.649,27.5,56.417,40.556,7.3889,5.8229,12.005,61.378,66.965,62.83,31.781,30.751,97.871,103.33,117.08,7.6614,13.97,2.4764,89.287,91.54,1.554,1.927,74.993,6221.9,6.9158,1676.2,3.5402,0.81606
4.1728,6220.1,59.723,6.9734,11.424,110.64,1690.6,7.4321,42.493,3.5346,42.915,0.8205,66.622,710.42,59.639,25.42,38.25,14.167,13.076,13.45,39.271,27,57.458,40.444,7.6111,5.6215,11.659,61.392,66.918,62.788,32.224,30.727,97.871,103.29,117.04,7.3435,13.97,2.4924,89.287,91.5,1.5477,2.0514,74.961,6229,6.8988,1714.5,3.5548,0.80994
4.17,6218,59.629,6.9441,11.404,110.6,1699.7,7.4571,42.656,3.5346,42.915,0.81844,66.481,710.42,59.694,25.455,38.5,14.139,13.104,13.504,39.524,27.222,57.806,40.556,7.6111,5.6285,12.096,61.392,66.918,62.788,31.17,30.734,97.83,103.29,117.04,7.4622,13.97,2.5065,89.287,91.5,1.5508,2.1873,74.961,6233.8,6.9242,1727.3,3.5513,0.81781
4.1811,6228.1,59.765,6.8889,11.43,110.64,1716.8,7.5169,42.75,3.5242,42.87,0.8205,66.293,709.58,59.583,25.413,38,13.854,13.063,13.394,39.622,28.278,58.153,40.611,7.5,5.8368,12.7,61.396,66.918,62.788,32.087,30.696,97.871,103.29,117.08,7.3949,13.97,2.5173,89.246,91.5,1.554,1.9774,74.93,6224.2,6.8733,1740.1,3.5409,0.82869
4.1839,6238.3,59.622,6.8814,11.321,110.68,1754.1,7.577,42.955,3.5242,42.953,0.8205,66.153,709.58,59.583,25.406,38.333,14.167,13.191,13.286,39.542,29.333,58.778,40.444,7.6667,6.2222,13.157,61.392,66.871,62.788,32.014,30.72,97.955,103.37,117.18,7.2804,13.939,2.5227,89.246,91.5,1.5571,1.8884,74.93,6224.2,6.9073,1763.1,3.5298,0.83682
4.1922,6234.1,59.331,6.8701,11.34,110.76,1762.4,7.6455,42.701,3.5242,42.96,0.81844,66.059,711.93,59.528,25.389,39.167,14.715,13.226,13.089,39,30.722,58.153,40.167,7.6667,6.7153,13.465,61.34,66.871,62.746,30.966,30.703,97.996,103.41,117.27,7.1485,13.939,2.5227,89.246,91.5,1.5571,2.1397,74.899,6219.5,6.9922,1740.1,3.5186,0.84245
4.17,6224.2,59.31,6.8779,11.365,110.84,1718.6,7.6955,42.41,3.5555,42.967,0.82257,65.965,710.68,59.75,25.49,39.25,14.882,13.236,12.895,39.271,31.889,57.528,38.778,7.6667,7.184,13.777,61.382,66.871,62.746,30.745,30.713,98.08,103.5,117.36,7.1631,13.939,2.5215,89.246,91.5,1.579,2.0285,74.93,6238.6,7.0007,1717.1,3.4908,0.84807
4.2006,6226.3,59.414,6.8779,11.314,110.93,1709.5,7.7077,42.427,3.5451,42.943,0.82657,65.965,708.85,59.472,25.396,39,15.007,13.313,12.696,39.465,32.278,57.667,38.278,7.6667,7.5521,13.779,61.42,66.871,62.705,33.418,30.713,98.205,103.54,117.46,7.1797,13.939,2.519,89.246,91.54,1.5978,1.9704,74.899,6207.5,6.9667,1719.6,3.4707,0.84807
4.1533,6226.3,59.81,6.8779,11.34,110.93,1705.8,7.7056,42.111,3.5134,43.04,0.83051,66.012,713.07,59.944,25.563,37.667,14.462,13.347,12.664,38.747,32.444,56.764,38.722,7.8333,7.7674,13.624,61.33,66.824,62.746,31.056,30.685,98.33,103.62,117.51,6.9812,13.939,2.5078,89.287,91.54,1.6009,2.1484,74.868,6255.3,6.8393,1689,3.4679,0.84532
4.17,6228.1,59.73,6.885,11.385,110.97,1708.9,7.6896,42.156,3.4815,43.016,0.83051,66.106,707.63,59.778,25.472,37.917,14.608,13.326,12.55,38.59,32.278,56.972,38.889,7.7778,7.8681,13.307,61.431,66.824,62.705,30.688,30.672,98.33,103.62,117.51,7.2165,13.939,2.4946,89.246,91.59,1.5884,1.9065,74.868,6241,6.8648,1694.1,3.4561,0.83957
4.2006,6224.2,59.612,6.8701,11.36,110.93,1682.6,7.6789,41.924,3.5134,43.068,0.83244,66.153,710.29,59.5,25.378,38.167,14.774,13.375,12.601,38.535,32.167,56.347,38.222,7.8889,7.8924,13.143,61.375,66.824,62.705,33.239,30.672,98.246,103.58,117.51,7.2318,13.908,2.4841,89.287,91.59,1.6071,1.9009,74.837,6217.1,6.8903,1673.6,3.4616,0.83657
4.1811,6226.3,59.789,6.8779,11.346,110.89,1671.7,7.6372,41.837,3.4922,43.148,0.83051,66.247,709.97,59.694,25.448,37.583,14.424,13.434,12.654,38.476,31.444,56.139,38.389,8.0556,7.8611,12.819,61.372,66.824,62.705,30.244,30.692,98.163,103.54,117.46,7.1041,13.908,2.4785,89.329,91.59,1.5978,2.0017,74.837,6233.8,6.8308,1666,3.4582,0.83082
4.2034,6234.1,59.601,6.8779,11.424,110.85,1703.5,7.6267,42.472,3.4922,43.148,0.83244,66.387,712.08,59.472,25.347,38.083,14.538,13.365,12.705,39.135,31.278,57.736,38.5,8.0556,7.559,12.331,61.344,66.824,62.746,31.526,30.689,97.955,103.45,117.41,7.4379,13.908,2.4795,89.287,91.59,1.5915,2.0194,74.806,6214.7,6.8818,1724.8,3.4714,0.82194
4.2061,6228.1,59.737,6.8701,11.392,110.8,1734.3,7.6344,42.639,3.4815,43.019,0.83051,66.481,710.68,59.444,25.406,37.333,14.257,13.427,12.758,39.115,31.5,58.222,38.833,7.7778,7.2604,11.994,61.361,66.777,62.705,33.342,30.654,97.83,103.41,117.41,7.1589,13.908,2.4815,89.329,91.59,1.579,1.9972,74.775,6221.9,6.8053,1740.1,3.4769,0.81594
4.1839,6222.2,59.917,6.8736,11.43,110.8,1739.8,7.6486,42.903,3.4922,43.255,0.83244,66.481,709.17,59.694,25.462,37.167,13.944,13.403,12.729,39.854,31.833,58.986,38.444,8.2778,6.9063,11.967,61.399,66.777,62.621,31.224,30.633,97.663,103.41,117.41,7.4338,13.908,2.4876,89.329,91.59,1.5759,2.0333,74.775,6233.8,6.7883,1770.8,3.4742,0.81544
4.1922,6240.1,59.577,6.8365,11.443,110.81,1767.9,7.6942,42.906,3.4922,43.179,0.83438,66.481,707.89,59.611,25.372,38.083,14.042,13.372,12.697,39.583,32.833,59.056,38.333,8.1111,6.5417,11.941,61.424,66.777,62.663,30.207,30.64,97.538,103.37,117.41,7.5865,13.908,2.4946,89.329,91.54,1.5852,1.8672,74.744,6226.6,6.8818,1773.3,3.4707,0.81506
4.1922,6218,59.824,6.7721,11.327,110.85,1771.3,7.7247,42.837,3.4922,43.311,0.83244,66.481,709.97,59.611,25.472,37.333,13.906,13.51,12.585,39.66,33.667,58.917,38.222,8.3889,6.2222,11.914,61.378,66.731,62.663,32.573,30.606,97.371,103.41,117.51,7.5136,13.908,2.5,89.287,91.54,1.5759,1.9419,74.744,6226.6,6.8053,1768.2,3.4679,0.81444
4.1672,6234.1,60.042,6.776,11.346,110.85,1758.7,7.7543,42.958,3.4815,43.217,0.83051,66.387,709.69,59.889,25.49,36.667,13.799,13.538,12.555,40.163,34.5,59.264,38.056,8.2222,6.0903,12.202,61.403,66.731,62.663,29.187,30.623,97.246,103.41,117.55,7.4463,13.908,2.5034,89.287,91.59,1.5978,1.9339,74.713,6250.5,6.7374,1781,3.4568,0.81969
4.1644,6228.1,60.16,6.7565,11.307,110.89,1789.3,7.7873,42.92,3.4703,43.301,0.82657,66.34,709.3,59.917,25.531,36.167,13.493,13.594,12.439,39.757,35.444,59.333,38,8.3889,6.0556,12.338,61.41,66.731,62.663,33.128,30.602,97.163,103.45,117.6,7.2839,13.876,2.5012,89.329,91.59,1.5852,2.0945,74.744,6252.9,6.6864,1783.5,3.445,0.82219
4.1783,6214.1,59.851,6.7296,11.346,110.93,1788.4,7.7936,43.08,3.4596,43.349,0.82457,66.293,706.77,59.778,25.521,37.167,14.031,13.601,12.326,40.146,35.889,59.819,37.833,8.5,6.0486,12.477,61.479,66.684,62.621,31.708,30.595,97.038,103.5,117.65,7.6531,13.876,2.4993,89.329,91.59,1.5978,1.8985,74.682,6241,6.7883,1801.4,3.4338,0.82457
